"order","pick","active_team","hero_id","player_slot","extra_time","total_time_taken","match_id","leagueid"
24.0,True,3.0,214.0,7.0,5.0,33.0,8014076717,17272
1.0,False,3.0,120.0,"",130.0,25.0,8014079562,15901
2.0,False,2.0,22.0,"",130.0,1.0,8014079562,15901
3.0,False,2.0,102.0,"",125.0,4.0,8014079562,15901
4.0,False,3.0,178.0,"",130.0,3.0,8014079562,15901
5.0,False,2.0,28.0,"",130.0,2.0,8014079562,15901
6.0,False,2.0,200.0,"",125.0,24.0,8014079562,15901
7.0,False,3.0,176.0,"",109.0,35.0,8014079562,15901
8.0,True,3.0,276.0,9.0,126.0,1.0,8014079562,15901
9.0,True,2.0,128.0,4.0,109.0,20.0,8014079562,15901
10.0,False,3.0,272.0,"",109.0,13.0,8014079562,15901
11.0,False,3.0,218.0,"",126.0,1.0,8014079562,15901
12.0,False,2.0,172.0,"",126.0,2.0,8014079562,15901
13.0,True,2.0,76.0,1.0,109.0,5.0,8014079562,15901
14.0,True,3.0,198.0,5.0,109.0,12.0,8014079562,15901
15.0,True,3.0,116.0,8.0,126.0,21.0,8014079562,15901
16.0,True,2.0,148.0,3.0,126.0,7.0,8014079562,15901
17.0,True,2.0,124.0,2.0,109.0,141.0,8014079562,15901
18.0,True,3.0,214.0,6.0,109.0,9.0,8014079562,15901
19.0,False,3.0,140.0,"",16.0,46.0,8014079562,15901
20.0,False,2.0,188.0,"",4.0,42.0,8014079562,15901
21.0,False,2.0,96.0,"",93.0,27.0,8014079562,15901
22.0,False,3.0,8.0,"",93.0,30.0,8014079562,15901
23.0,True,3.0,88.0,7.0,4.0,10.0,8014079562,15901
24.0,True,2.0,98.0,0.0,4.0,15.0,8014079562,15901
1.0,False,3.0,30.0,"",130.0,152.0,8014132961,17233
2.0,False,2.0,64.0,"",0.0,2.0,8014132961,17233
3.0,False,3.0,16.0,"",130.0,0.0,8014132961,17233
4.0,False,2.0,126.0,"",130.0,0.0,8014132961,17233
5.0,False,2.0,140.0,"",0.0,0.0,8014132961,17233
6.0,False,3.0,220.0,"",0.0,0.0,8014132961,17233
7.0,True,3.0,22.0,5.0,130.0,0.0,8014132961,17233
8.0,True,2.0,18.0,4.0,0.0,3.0,8014132961,17233
9.0,False,3.0,238.0,"",0.0,1.0,8014132961,17233
10.0,False,3.0,100.0,"",130.0,1.0,8014132961,17233
11.0,False,2.0,110.0,"",130.0,6.0,8014132961,17233
12.0,True,2.0,148.0,1.0,0.0,3.0,8014132961,17233
13.0,True,3.0,28.0,8.0,0.0,8.0,8014132961,17233
14.0,True,3.0,102.0,7.0,130.0,21.0,8014132961,17233
15.0,True,2.0,106.0,3.0,130.0,4.0,8014132961,17233
16.0,True,2.0,118.0,2.0,0.0,2.0,8014132961,17233
17.0,True,3.0,46.0,6.0,0.0,11.0,8014132961,17233
18.0,False,3.0,224.0,"",130.0,1.0,8014132961,17233
19.0,False,2.0,240.0,"",130.0,5.0,8014132961,17233
20.0,False,2.0,176.0,"",0.0,1.0,8014132961,17233
21.0,False,3.0,42.0,"",0.0,7.0,8014132961,17233
22.0,True,3.0,98.0,9.0,130.0,24.0,8014132961,17233
23.0,True,2.0,20.0,0.0,128.0,33.0,8014132961,17233
1.0,False,3.0,176.0,"",130.0,3.0,8014190952,17233
2.0,False,3.0,42.0,"",130.0,17.0,8014190952,17233
3.0,False,3.0,30.0,"",130.0,5.0,8014190952,17233
4.0,False,2.0,270.0,"",130.0,3.0,8014190952,17233
5.0,False,3.0,64.0,"",130.0,5.0,8014190952,17233
6.0,False,3.0,208.0,"",130.0,7.0,8014190952,17233
7.0,False,2.0,214.0,"",130.0,6.0,8014190952,17233
8.0,True,2.0,22.0,4.0,130.0,1.0,8014190952,17233
9.0,True,3.0,142.0,6.0,130.0,8.0,8014190952,17233
10.0,False,2.0,246.0,"",130.0,9.0,8014190952,17233
11.0,False,2.0,144.0,"",130.0,2.0,8014190952,17233
12.0,False,3.0,72.0,"",130.0,6.0,8014190952,17233
13.0,True,3.0,54.0,9.0,130.0,11.0,8014190952,17233
14.0,True,2.0,86.0,3.0,130.0,5.0,8014190952,17233
15.0,True,2.0,32.0,0.0,130.0,33.0,8014190952,17233
16.0,True,3.0,106.0,8.0,130.0,1.0,8014190952,17233
17.0,True,3.0,118.0,5.0,127.0,22.0,8014190952,17233
18.0,True,2.0,76.0,2.0,111.0,47.0,8014190952,17233
19.0,False,2.0,20.0,"",130.0,8.0,8014190952,17233
20.0,False,3.0,274.0,"",130.0,20.0,8014190952,17233
21.0,False,3.0,196.0,"",111.0,4.0,8014190952,17233
22.0,False,2.0,178.0,"",111.0,5.0,8014190952,17233
23.0,True,2.0,102.0,1.0,130.0,28.0,8014190952,17233
24.0,True,3.0,8.0,7.0,130.0,13.0,8014190952,17233
1.0,False,3.0,70.0,"",130.0,3.0,8014218908,17272
2.0,False,3.0,178.0,"",130.0,4.0,8014218908,17272
3.0,False,3.0,158.0,"",130.0,4.0,8014218908,17272
4.0,False,2.0,238.0,"",130.0,20.0,8014218908,17272
5.0,False,3.0,90.0,"",130.0,13.0,8014218908,17272
6.0,False,3.0,274.0,"",130.0,3.0,8014218908,17272
7.0,False,2.0,32.0,"",127.0,23.0,8014218908,17272
8.0,True,2.0,258.0,1.0,130.0,4.0,8014218908,17272
9.0,True,3.0,102.0,8.0,127.0,32.0,8014218908,17272
10.0,False,2.0,188.0,"",101.0,56.0,8014218908,17272
11.0,False,2.0,22.0,"",128.0,4.0,8014218908,17272
12.0,False,3.0,138.0,"",105.0,53.0,8014218908,17272
13.0,True,3.0,146.0,5.0,101.0,2.0,8014218908,17272
14.0,True,2.0,200.0,0.0,100.0,30.0,8014218908,17272
15.0,True,2.0,130.0,3.0,105.0,39.0,8014218908,17272
16.0,True,3.0,26.0,6.0,76.0,58.0,8014218908,17272
17.0,True,3.0,220.0,9.0,92.0,20.0,8014218908,17272
18.0,True,2.0,38.0,2.0,44.0,78.0,8014218908,17272
19.0,False,2.0,196.0,"",76.0,43.0,8014218908,17272
20.0,False,3.0,276.0,"",76.0,23.0,8014218908,17272
21.0,False,3.0,20.0,"",30.0,13.0,8014218908,17272
22.0,False,2.0,76.0,"",30.0,27.0,8014218908,17272
23.0,True,2.0,96.0,4.0,76.0,2.0,8014218908,17272
24.0,True,3.0,110.0,7.0,9.0,97.0,8014218908,17272
1.0,False,3.0,156.0,"",130.0,3.0,8014248254,17233
2.0,False,3.0,182.0,"",130.0,1.0,8014248254,17233
3.0,False,3.0,148.0,"",130.0,3.0,8014248254,17233
4.0,False,2.0,110.0,"",130.0,4.0,8014248254,17233
5.0,False,3.0,18.0,"",130.0,2.0,8014248254,17233
6.0,False,3.0,122.0,"",130.0,2.0,8014248254,17233
7.0,False,2.0,126.0,"",130.0,3.0,8014248254,17233
8.0,True,2.0,208.0,4.0,130.0,6.0,8014248254,17233
9.0,True,3.0,166.0,9.0,130.0,36.0,8014248254,17233
10.0,False,2.0,238.0,"",130.0,11.0,8014248254,17233
11.0,False,2.0,64.0,"",124.0,1.0,8014248254,17233
12.0,False,3.0,66.0,"",124.0,4.0,8014248254,17233
13.0,True,3.0,242.0,6.0,130.0,6.0,8014248254,17233
14.0,True,2.0,78.0,1.0,130.0,5.0,8014248254,17233
15.0,True,2.0,212.0,0.0,124.0,12.0,8014248254,17233
16.0,True,3.0,162.0,8.0,124.0,4.0,8014248254,17233
17.0,True,3.0,14.0,5.0,130.0,13.0,8014248254,17233
18.0,True,2.0,100.0,2.0,130.0,26.0,8014248254,17233
19.0,False,2.0,112.0,"",124.0,5.0,8014248254,17233
20.0,False,3.0,44.0,"",124.0,16.0,8014248254,17233
21.0,False,3.0,60.0,"",130.0,2.0,8014248254,17233
22.0,False,2.0,68.0,"",130.0,5.0,8014248254,17233
23.0,True,2.0,36.0,3.0,124.0,26.0,8014248254,17233
24.0,True,3.0,188.0,7.0,124.0,11.0,8014248254,17233
1.0,False,3.0,214.0,"",130.0,2.0,8014253332,15901
2.0,False,3.0,120.0,"",121.0,28.0,8014253332,15901
3.0,False,3.0,220.0,"",130.0,2.0,8014253332,15901
4.0,False,2.0,18.0,"",121.0,17.0,8014253332,15901
5.0,False,3.0,22.0,"",121.0,20.0,8014253332,15901
6.0,False,3.0,96.0,"",130.0,14.0,8014253332,15901
7.0,False,2.0,148.0,"",112.0,38.0,8014253332,15901
8.0,True,2.0,158.0,3.0,121.0,12.0,8014253332,15901
9.0,True,3.0,102.0,9.0,112.0,26.0,8014253332,15901
10.0,False,2.0,32.0,"",103.0,39.0,8014253332,15901
11.0,False,2.0,176.0,"",121.0,28.0,8014253332,15901
12.0,False,3.0,70.0,"",83.0,69.0,8014253332,15901
13.0,True,3.0,124.0,8.0,103.0,37.0,8014253332,15901
14.0,True,2.0,76.0,4.0,103.0,26.0,8014253332,15901
15.0,True,2.0,200.0,1.0,76.0,2.0,8014253332,15901
16.0,True,3.0,144.0,5.0,10.0,96.0,8014253332,15901
17.0,True,3.0,216.0,7.0,103.0,38.0,8014253332,15901
18.0,True,2.0,188.0,0.0,103.0,4.0,8014253332,15901
19.0,False,2.0,2.0,"",2.0,14.0,8014253332,15901
20.0,False,3.0,224.0,"",2.0,16.0,8014253332,15901
21.0,False,3.0,274.0,"",103.0,5.0,8014253332,15901
22.0,False,2.0,26.0,"",102.0,31.0,8014253332,15901
23.0,True,2.0,180.0,2.0,2.0,3.0,8014253332,15901
24.0,True,3.0,152.0,6.0,2.0,24.0,8014253332,15901
1.0,False,3.0,196.0,"",130.0,1.0,8014313365,17233
2.0,False,2.0,204.0,"",130.0,8.0,8014313365,17233
3.0,False,2.0,6.0,"",130.0,2.0,8014313365,17233
4.0,False,3.0,92.0,"",130.0,0.0,8014313365,17233
5.0,False,2.0,76.0,"",130.0,12.0,8014313365,17233
6.0,False,2.0,130.0,"",130.0,1.0,8014313365,17233
7.0,False,3.0,74.0,"",130.0,1.0,8014313365,17233
8.0,True,3.0,54.0,8.0,130.0,3.0,8014313365,17233
9.0,True,2.0,42.0,0.0,130.0,8.0,8014313365,17233
10.0,False,3.0,14.0,"",130.0,3.0,8014313365,17233
11.0,False,3.0,220.0,"",130.0,2.0,8014313365,17233
12.0,False,2.0,156.0,"",130.0,25.0,8014313365,17233
13.0,True,2.0,34.0,2.0,130.0,4.0,8014313365,17233
14.0,True,3.0,52.0,6.0,130.0,2.0,8014313365,17233
15.0,True,3.0,162.0,5.0,130.0,4.0,8014313365,17233
16.0,True,2.0,142.0,1.0,130.0,4.0,8014313365,17233
17.0,True,2.0,170.0,4.0,130.0,19.0,8014313365,17233
18.0,True,3.0,144.0,9.0,130.0,5.0,8014313365,17233
19.0,False,3.0,50.0,"",130.0,4.0,8014313365,17233
20.0,False,2.0,122.0,"",130.0,2.0,8014313365,17233
21.0,False,2.0,132.0,"",130.0,3.0,8014313365,17233
22.0,False,3.0,188.0,"",130.0,1.0,8014313365,17233
23.0,True,3.0,152.0,7.0,130.0,14.0,8014313365,17233
24.0,True,2.0,12.0,3.0,130.0,8.0,8014313365,17233
1.0,False,3.0,26.0,"",130.0,3.0,8014326286,17272
2.0,False,3.0,178.0,"",130.0,8.0,8014326286,17272
3.0,False,3.0,90.0,"",130.0,2.0,8014326286,17272
4.0,False,2.0,146.0,"",130.0,20.0,8014326286,17272
5.0,False,3.0,158.0,"",130.0,14.0,8014326286,17272
6.0,False,3.0,274.0,"",130.0,7.0,8014326286,17272
7.0,False,2.0,32.0,"",130.0,20.0,8014326286,17272
8.0,True,2.0,102.0,0.0,130.0,2.0,8014326286,17272
9.0,True,3.0,76.0,7.0,130.0,47.0,8014326286,17272
10.0,False,2.0,220.0,"",130.0,22.0,8014326286,17272
11.0,False,2.0,22.0,"",114.0,6.0,8014326286,17272
12.0,False,3.0,188.0,"",97.0,47.0,8014326286,17272
13.0,True,3.0,116.0,9.0,130.0,2.0,8014326286,17272
14.0,True,2.0,144.0,4.0,108.0,52.0,8014326286,17272
15.0,True,2.0,176.0,3.0,97.0,28.0,8014326286,17272
16.0,True,3.0,16.0,5.0,95.0,32.0,8014326286,17272
17.0,True,3.0,52.0,8.0,108.0,18.0,8014326286,17272
18.0,True,2.0,240.0,2.0,19.0,119.0,8014326286,17272
19.0,False,2.0,228.0,"",95.0,15.0,8014326286,17272
20.0,False,3.0,270.0,"",95.0,26.0,8014326286,17272
21.0,False,3.0,138.0,"",19.0,35.0,8014326286,17272
22.0,False,2.0,118.0,"",19.0,29.0,8014326286,17272
23.0,True,2.0,86.0,1.0,90.0,35.0,8014326286,17272
24.0,True,3.0,34.0,6.0,67.0,53.0,8014326286,17272
1.0,False,3.0,158.0,"",130.0,8.0,8014329377,15901
2.0,False,3.0,176.0,"",130.0,3.0,8014329377,15901
3.0,False,3.0,168.0,"",130.0,29.0,8014329377,15901
4.0,False,2.0,70.0,"",121.0,17.0,8014329377,15901
5.0,False,3.0,220.0,"",121.0,9.0,8014329377,15901
6.0,False,3.0,258.0,"",130.0,57.0,8014329377,15901
7.0,False,2.0,274.0,"",130.0,18.0,8014329377,15901
8.0,True,2.0,200.0,3.0,85.0,41.0,8014329377,15901
9.0,True,3.0,224.0,9.0,119.0,28.0,8014329377,15901
10.0,False,2.0,188.0,"",119.0,12.0,8014329377,15901
11.0,False,2.0,218.0,"",85.0,10.0,8014329377,15901
12.0,False,3.0,20.0,"",85.0,11.0,8014329377,15901
13.0,True,3.0,22.0,5.0,119.0,1.0,8014329377,15901
14.0,True,2.0,96.0,1.0,112.0,37.0,8014329377,15901
15.0,True,2.0,106.0,2.0,85.0,19.0,8014329377,15901
16.0,True,3.0,198.0,7.0,85.0,14.0,8014329377,15901
17.0,True,3.0,28.0,8.0,112.0,51.0,8014329377,15901
18.0,True,2.0,94.0,0.0,112.0,6.0,8014329377,15901
19.0,False,2.0,26.0,"",64.0,13.0,8014329377,15901
20.0,False,3.0,124.0,"",41.0,54.0,8014329377,15901
21.0,False,3.0,116.0,"",112.0,25.0,8014329377,15901
22.0,False,2.0,34.0,"",112.0,13.0,8014329377,15901
23.0,True,2.0,272.0,4.0,41.0,17.0,8014329377,15901
24.0,True,3.0,212.0,6.0,41.0,22.0,8014329377,15901
1.0,False,3.0,220.0,"",130.0,1.0,8014374897,17233
2.0,False,3.0,100.0,"",130.0,3.0,8014374897,17233
3.0,False,3.0,64.0,"",130.0,16.0,8014374897,17233
4.0,False,2.0,188.0,"",130.0,2.0,8014374897,17233
5.0,False,3.0,112.0,"",130.0,6.0,8014374897,17233
6.0,False,3.0,160.0,"",130.0,8.0,8014374897,17233
7.0,False,2.0,196.0,"",130.0,1.0,8014374897,17233
8.0,True,2.0,28.0,0.0,130.0,2.0,8014374897,17233
9.0,True,3.0,170.0,9.0,130.0,34.0,8014374897,17233
10.0,False,2.0,16.0,"",130.0,1.0,8014374897,17233
11.0,False,2.0,42.0,"",126.0,1.0,8014374897,17233
12.0,False,3.0,136.0,"",126.0,5.0,8014374897,17233
13.0,True,3.0,172.0,5.0,130.0,27.0,8014374897,17233
14.0,True,2.0,102.0,1.0,130.0,3.0,8014374897,17233
15.0,True,2.0,168.0,2.0,126.0,6.0,8014374897,17233
16.0,True,3.0,228.0,6.0,116.0,39.0,8014374897,17233
17.0,True,3.0,162.0,8.0,130.0,2.0,8014374897,17233
18.0,True,2.0,92.0,4.0,130.0,3.0,8014374897,17233
19.0,False,2.0,176.0,"",116.0,2.0,8014374897,17233
20.0,False,3.0,122.0,"",116.0,3.0,8014374897,17233
21.0,False,3.0,104.0,"",130.0,5.0,8014374897,17233
22.0,False,2.0,70.0,"",130.0,1.0,8014374897,17233
23.0,True,2.0,50.0,3.0,116.0,1.0,8014374897,17233
24.0,True,3.0,22.0,7.0,116.0,10.0,8014374897,17233
1.0,False,3.0,64.0,"",130.0,15.0,8014436204,17233
2.0,False,2.0,204.0,"",130.0,7.0,8014436204,17233
3.0,False,2.0,6.0,"",130.0,3.0,8014436204,17233
4.0,False,3.0,16.0,"",130.0,2.0,8014436204,17233
5.0,False,2.0,130.0,"",130.0,2.0,8014436204,17233
6.0,False,2.0,76.0,"",130.0,2.0,8014436204,17233
7.0,False,3.0,30.0,"",130.0,0.0,8014436204,17233
8.0,True,3.0,28.0,5.0,130.0,24.0,8014436204,17233
9.0,True,2.0,62.0,4.0,130.0,1.0,8014436204,17233
10.0,False,3.0,24.0,"",130.0,3.0,8014436204,17233
11.0,False,3.0,178.0,"",130.0,2.0,8014436204,17233
12.0,False,2.0,156.0,"",130.0,0.0,8014436204,17233
13.0,True,2.0,22.0,3.0,130.0,2.0,8014436204,17233
14.0,True,3.0,40.0,8.0,130.0,21.0,8014436204,17233
15.0,True,3.0,196.0,6.0,130.0,36.0,8014436204,17233
16.0,True,2.0,228.0,1.0,130.0,4.0,8014436204,17233
17.0,True,2.0,172.0,2.0,124.0,15.0,8014436204,17233
18.0,True,3.0,50.0,7.0,124.0,20.0,8014436204,17233
19.0,False,3.0,18.0,"",130.0,3.0,8014436204,17233
20.0,False,2.0,122.0,"",130.0,15.0,8014436204,17233
21.0,False,2.0,132.0,"",124.0,1.0,8014436204,17233
22.0,False,3.0,98.0,"",124.0,1.0,8014436204,17233
23.0,True,3.0,96.0,9.0,130.0,15.0,8014436204,17233
24.0,True,2.0,4.0,0.0,130.0,3.0,8014436204,17233
1.0,False,3.0,146.0,"",130.0,5.0,8014444044,17272
2.0,False,2.0,178.0,"",130.0,19.0,8014444044,17272
3.0,False,2.0,116.0,"",130.0,19.0,8014444044,17272
4.0,False,3.0,98.0,"",130.0,3.0,8014444044,17272
5.0,False,2.0,32.0,"",130.0,19.0,8014444044,17272
6.0,False,2.0,76.0,"",130.0,25.0,8014444044,17272
7.0,False,3.0,138.0,"",130.0,5.0,8014444044,17272
8.0,True,3.0,90.0,5.0,125.0,1.0,8014444044,17272
9.0,True,2.0,198.0,3.0,130.0,55.0,8014444044,17272
10.0,False,3.0,158.0,"",130.0,6.0,8014444044,17272
11.0,False,3.0,132.0,"",101.0,47.0,8014444044,17272
12.0,False,2.0,228.0,"",62.0,69.0,8014444044,17272
13.0,True,2.0,246.0,4.0,113.0,36.0,8014444044,17272
14.0,True,3.0,272.0,8.0,86.0,57.0,8014444044,17272
15.0,True,3.0,240.0,6.0,57.0,10.0,8014444044,17272
16.0,True,2.0,274.0,2.0,33.0,54.0,8014444044,17272
17.0,True,2.0,168.0,0.0,86.0,57.0,8014444044,17272
18.0,True,3.0,94.0,7.0,50.0,66.0,8014444044,17272
19.0,False,3.0,70.0,"",5.0,21.0,8014444044,17272
20.0,False,2.0,188.0,"",5.0,30.0,8014444044,17272
21.0,False,2.0,30.0,"",50.0,29.0,8014444044,17272
22.0,False,3.0,26.0,"",24.0,56.0,8014444044,17272
23.0,True,3.0,20.0,9.0,5.0,3.0,8014444044,17272
24.0,True,2.0,96.0,1.0,4.0,31.0,8014444044,17272
1.0,False,3.0,64.0,"",130.0,10.0,8014480690,17233
2.0,False,3.0,182.0,"",130.0,3.0,8014480690,17233
3.0,False,3.0,80.0,"",130.0,5.0,8014480690,17233
4.0,False,2.0,130.0,"",130.0,0.0,8014480690,17233
5.0,False,3.0,178.0,"",130.0,2.0,8014480690,17233
6.0,False,3.0,272.0,"",130.0,3.0,8014480690,17233
7.0,False,2.0,122.0,"",130.0,1.0,8014480690,17233
8.0,True,2.0,172.0,0.0,130.0,3.0,8014480690,17233
9.0,True,3.0,62.0,9.0,130.0,5.0,8014480690,17233
10.0,False,2.0,140.0,"",130.0,3.0,8014480690,17233
11.0,False,2.0,134.0,"",130.0,2.0,8014480690,17233
12.0,False,3.0,66.0,"",130.0,10.0,8014480690,17233
13.0,True,3.0,212.0,6.0,130.0,6.0,8014480690,17233
14.0,True,2.0,192.0,2.0,130.0,9.0,8014480690,17233
15.0,True,2.0,50.0,1.0,130.0,7.0,8014480690,17233
16.0,True,3.0,54.0,5.0,130.0,2.0,8014480690,17233
17.0,True,3.0,76.0,8.0,130.0,28.0,8014480690,17233
18.0,True,2.0,168.0,3.0,130.0,20.0,8014480690,17233
19.0,False,2.0,88.0,"",130.0,6.0,8014480690,17233
20.0,False,3.0,160.0,"",130.0,3.0,8014480690,17233
21.0,False,3.0,210.0,"",130.0,10.0,8014480690,17233
22.0,False,2.0,188.0,"",130.0,1.0,8014480690,17233
23.0,True,2.0,218.0,4.0,130.0,35.0,8014480690,17233
24.0,True,3.0,22.0,7.0,130.0,6.0,8014480690,17233
1.0,False,3.0,272.0,"",130.0,1.0,8014582094,17170
2.0,False,2.0,32.0,"",130.0,17.0,8014582094,17170
3.0,False,2.0,22.0,"",130.0,1.0,8014582094,17170
4.0,False,3.0,96.0,"",130.0,12.0,8014582094,17170
5.0,False,2.0,102.0,"",118.0,32.0,8014582094,17170
6.0,False,2.0,200.0,"",130.0,51.0,8014582094,17170
7.0,False,3.0,214.0,"",130.0,2.0,8014582094,17170
8.0,True,3.0,148.0,9.0,87.0,1.0,8014582094,17170
9.0,True,2.0,106.0,4.0,130.0,2.0,8014582094,17170
10.0,False,3.0,76.0,"",130.0,13.0,8014582094,17170
11.0,False,3.0,256.0,"",87.0,46.0,8014582094,17170
12.0,False,2.0,220.0,"",87.0,17.0,8014582094,17170
13.0,True,2.0,128.0,3.0,114.0,33.0,8014582094,17170
14.0,True,3.0,158.0,6.0,88.0,56.0,8014582094,17170
15.0,True,3.0,38.0,5.0,83.0,69.0,8014582094,17170
16.0,True,2.0,146.0,0.0,72.0,41.0,8014582094,17170
17.0,True,2.0,238.0,2.0,49.0,41.0,8014582094,17170
18.0,True,3.0,20.0,8.0,1.0,77.0,8014582094,17170
19.0,False,3.0,26.0,"",62.0,18.0,8014582094,17170
20.0,False,2.0,66.0,"",44.0,48.0,8014582094,17170
21.0,False,2.0,138.0,"",1.0,43.0,8014582094,17170
22.0,False,3.0,110.0,"",1.0,18.0,8014582094,17170
23.0,True,3.0,120.0,7.0,31.0,27.0,8014582094,17170
24.0,True,2.0,240.0,1.0,11.0,50.0,8014582094,17170
1.0,False,3.0,228.0,"",130.0,19.0,8014584231,17272
2.0,False,2.0,178.0,"",130.0,3.0,8014584231,17272
3.0,False,2.0,146.0,"",130.0,3.0,8014584231,17272
4.0,False,3.0,90.0,"",130.0,29.0,8014584231,17272
5.0,False,2.0,198.0,"",130.0,11.0,8014584231,17272
6.0,False,2.0,138.0,"",121.0,3.0,8014584231,17272
7.0,False,3.0,116.0,"",119.0,22.0,8014584231,17272
8.0,True,3.0,32.0,7.0,130.0,3.0,8014584231,17272
9.0,True,2.0,30.0,4.0,119.0,21.0,8014584231,17272
10.0,False,3.0,272.0,"",119.0,30.0,8014584231,17272
11.0,False,3.0,102.0,"",130.0,28.0,8014584231,17272
12.0,False,2.0,144.0,"",101.0,60.0,8014584231,17272
13.0,True,2.0,66.0,1.0,119.0,23.0,8014584231,17272
14.0,True,3.0,132.0,5.0,105.0,45.0,8014584231,17272
15.0,True,3.0,246.0,9.0,101.0,29.0,8014584231,17272
16.0,True,2.0,176.0,3.0,78.0,53.0,8014584231,17272
17.0,True,2.0,62.0,0.0,105.0,42.0,8014584231,17272
18.0,True,3.0,36.0,6.0,98.0,36.0,8014584231,17272
19.0,False,3.0,214.0,"",66.0,45.0,8014584231,17272
20.0,False,2.0,76.0,"",54.0,43.0,8014584231,17272
21.0,False,2.0,274.0,"",83.0,51.0,8014584231,17272
22.0,False,3.0,212.0,"",8.0,105.0,8014584231,17272
23.0,True,3.0,270.0,8.0,33.0,31.0,8014584231,17272
24.0,True,2.0,34.0,2.0,33.0,30.0,8014584231,17272
1.0,False,3.0,66.0,"",130.0,41.0,8014657138,17170
2.0,False,2.0,228.0,"",130.0,7.0,8014657138,17170
3.0,False,2.0,214.0,"",110.0,6.0,8014657138,17170
4.0,False,3.0,32.0,"",130.0,8.0,8014657138,17170
5.0,False,2.0,106.0,"",130.0,15.0,8014657138,17170
6.0,False,2.0,96.0,"",110.0,35.0,8014657138,17170
7.0,False,3.0,22.0,"",100.0,30.0,8014657138,17170
8.0,True,3.0,148.0,6.0,114.0,1.0,8014657138,17170
9.0,True,2.0,102.0,0.0,100.0,47.0,8014657138,17170
10.0,False,3.0,226.0,"",94.0,37.0,8014657138,17170
11.0,False,3.0,92.0,"",97.0,14.0,8014657138,17170
12.0,False,2.0,76.0,"",89.0,39.0,8014657138,17170
13.0,True,2.0,272.0,2.0,94.0,27.0,8014657138,17170
14.0,True,3.0,90.0,8.0,94.0,10.0,8014657138,17170
15.0,True,3.0,70.0,5.0,89.0,16.0,8014657138,17170
16.0,True,2.0,274.0,3.0,30.0,89.0,8014657138,17170
17.0,True,2.0,78.0,1.0,94.0,55.0,8014657138,17170
18.0,True,3.0,82.0,7.0,94.0,6.0,8014657138,17170
19.0,False,3.0,2.0,"",5.0,17.0,8014657138,17170
20.0,False,2.0,110.0,"",5.0,27.0,8014657138,17170
21.0,False,2.0,138.0,"",94.0,21.0,8014657138,17170
22.0,False,3.0,12.0,"",93.0,31.0,8014657138,17170
23.0,True,3.0,184.0,9.0,5.0,15.0,8014657138,17170
24.0,True,2.0,144.0,4.0,5.0,10.0,8014657138,17170
1.0,False,3.0,146.0,"",130.0,11.0,8014739929,17272
2.0,False,2.0,178.0,"",130.0,19.0,8014739929,17272
3.0,False,2.0,116.0,"",130.0,19.0,8014739929,17272
4.0,False,3.0,138.0,"",130.0,3.0,8014739929,17272
5.0,False,2.0,32.0,"",130.0,19.0,8014739929,17272
6.0,False,2.0,176.0,"",130.0,20.0,8014739929,17272
7.0,False,3.0,198.0,"",130.0,18.0,8014739929,17272
8.0,True,3.0,132.0,5.0,130.0,3.0,8014739929,17272
9.0,True,2.0,30.0,2.0,130.0,36.0,8014739929,17272
10.0,False,3.0,200.0,"",130.0,20.0,8014739929,17272
11.0,False,3.0,130.0,"",124.0,72.0,8014739929,17272
12.0,False,2.0,228.0,"",121.0,33.0,8014739929,17272
13.0,True,2.0,102.0,4.0,88.0,13.0,8014739929,17272
14.0,True,3.0,20.0,9.0,83.0,35.0,8014739929,17272
15.0,True,3.0,238.0,8.0,121.0,6.0,8014739929,17272
16.0,True,2.0,122.0,3.0,108.0,42.0,8014739929,17272
17.0,True,2.0,10.0,0.0,83.0,53.0,8014739929,17272
18.0,True,3.0,66.0,6.0,83.0,23.0,8014739929,17272
19.0,False,3.0,144.0,"",86.0,29.0,8014739929,17272
20.0,False,2.0,214.0,"",84.0,32.0,8014739929,17272
21.0,False,2.0,34.0,"",83.0,62.0,8014739929,17272
22.0,False,3.0,118.0,"",77.0,36.0,8014739929,17272
23.0,True,3.0,240.0,7.0,52.0,1.0,8014739929,17272
24.0,True,2.0,36.0,1.0,29.0,54.0,8014739929,17272
1.0,False,3.0,158.0,"",130.0,1.0,8014747379,17163
2.0,False,2.0,80.0,"",113.0,36.0,8014747379,17163
3.0,False,2.0,220.0,"",130.0,2.0,8014747379,17163
4.0,False,3.0,200.0,"",113.0,29.0,8014747379,17163
5.0,False,2.0,110.0,"",107.0,27.0,8014747379,17163
6.0,False,2.0,240.0,"",121.0,4.0,8014747379,17163
7.0,False,3.0,208.0,"",121.0,3.0,8014747379,17163
8.0,True,3.0,168.0,9.0,107.0,18.0,8014747379,17163
9.0,True,2.0,172.0,1.0,121.0,9.0,8014747379,17163
10.0,False,3.0,4.0,"",121.0,8.0,8014747379,17163
11.0,False,3.0,176.0,"",107.0,5.0,8014747379,17163
12.0,False,2.0,30.0,"",107.0,3.0,8014747379,17163
13.0,True,2.0,238.0,3.0,121.0,5.0,8014747379,17163
14.0,True,3.0,246.0,6.0,121.0,6.0,8014747379,17163
15.0,True,3.0,138.0,7.0,107.0,21.0,8014747379,17163
16.0,True,2.0,98.0,4.0,107.0,20.0,8014747379,17163
17.0,True,2.0,18.0,2.0,121.0,8.0,8014747379,17163
